2022-05-07 05:30:00,250.52,73.13
2022-05-07 05:35:00,290.17,56.11
2022-05-07 05:40:00,290.17,84.93
2022-05-07 05:45:00,298.89,84.93
2022-05-07 05:50:00,277.44,52.27
2022-05-07 05:55:00,258.37,80.1
2022-05-07 06:00:00,254.93,14.22
2022-05-07 06:05:00,297.43,65.16
2022-05-07 06:10:00,297.43,48.77
2022-05-07 06:15:00,289.48,48.77
2022-05-07 06:20:00,305.45,41.43
2022-05-07 06:25:00,302.8,44.38
2022-05-07 06:30:00,335.7,44.57
2022-05-07 06:35:00,317.97,57.56
2022-05-07 06:40:00,264.04,57.56
2022-05-07 06:45:00,264.04,52.38
2022-05-07 06:50:00,295.46,55.04
2022-05-07 06:55:00,322.18,54.91
2022-05-07 07:00:00,188.75,31.45
2022-05-07 07:05:00,293.97,73.34
2022-05-07 07:10:00,269.09,73.34
2022-05-07 07:15:00,269.09,54.56
2022-05-07 07:20:00,266.95,25.01
2022-05-07 07:25:00,253.1,21.41
2022-05-07 07:30:00,215.56,43.51
2022-05-07 07:35:00,207.36,43.51
2022-05-07 07:40:00,228.83,31.1
2022-05-07 07:45:00,228.83,29.45
2022-05-07 07:50:00,229.63,15.09
2022-05-07 07:55:00,140.04,24.63
2022-05-07 08:00:00,208.08,34.92
2022-05-07 08:05:00,215.91,34.92
2022-05-07 08:10:00,212.99,70.86
2022-05-07 08:15:00,249.71,40.02
2022-05-07 08:20:00,249.71,47.12
2022-05-07 08:25:00,236.31,54.64
2022-05-07 08:30:00,243.78,54.64
2022-05-07 08:35:00,233.19,23.34
2022-05-07 08:40:00,244.85,36.97
2022-05-07 08:45:00,244.53,47.01
2022-05-07 08:50:00,244.53,72.2
2022-05-07 08:55:00,247,26.4
2022-05-07 09:00:00,237.1,26.4
2022-05-07 09:05:00,257.45,29.6
2022-05-07 09:10:00,263.93,43.44
2022-05-07 09:15:00,224.44,32.43
2022-05-07 09:20:00,224.44,22.91
2022-05-07 09:25:00,244.36,22.91
