"Time","DL_MCS"
2022-05-01 09:00:00,8.333333333333334
2022-05-01 11:00:00,7.458333333333333
2022-05-01 13:00:00,6.333333333333333
2022-05-01 15:00:00,8.333333333333334
2022-05-01 17:00:00,7.458333333333333
2022-05-01 19:00:00,8.083333333333334
2022-05-01 21:00:00,6.291666666666667
2022-05-01 23:00:00,6.708333333333333
2022-05-02 01:00:00,6.166666666666667
2022-05-02 03:00:00,7.791666666666667
2022-05-02 05:00:00,7.458333333333333
2022-05-02 07:00:00,7.166666666666667
2022-05-02 09:00:00,7.416666666666667
2022-05-02 11:00:00,5.916666666666667
2022-05-02 13:00:00,6.708333333333333
2022-05-02 15:00:00,5.458333333333333
2022-05-02 17:00:00,7.291666666666667
2022-05-02 19:00:00,8.5
2022-05-02 21:00:00,8.083333333333334
2022-05-02 23:00:00,7.75
2022-05-03 01:00:00,6.291666666666667
2022-05-03 03:00:00,6.333333333333333
2022-05-03 05:00:00,6.3478260869565215
2022-05-03 07:00:00,7.083333333333333
2022-05-03 09:00:00,7.625
2022-05-03 11:00:00,7.041666666666667
2022-05-03 13:00:00,7.541666666666667
2022-05-03 15:00:00,6.833333333333333
2022-05-03 17:00:00,6.166666666666667
2022-05-03 19:00:00,8
2022-05-03 21:00:00,8.541666666666666
2022-05-03 23:00:00,6.375
2022-05-04 01:00:00,6.695652173913044
2022-05-04 03:00:00,6.916666666666667
2022-05-04 05:00:00,6.083333333333333
2022-05-04 07:00:00,7.3478260869565215
2022-05-04 09:00:00,7.5
2022-05-04 11:00:00,6.25
2022-05-04 13:00:00,7.25
2022-05-04 15:00:00,10
2022-05-04 17:00:00,5.708333333333333
2022-05-04 19:00:00,7.083333333333333
2022-05-04 21:00:00,6.5
2022-05-04 23:00:00,6.666666666666667
2022-05-05 01:00:00,5.958333333333333
2022-05-05 03:00:00,6.25
2022-05-05 05:00:00,4.416666666666667
2022-05-05 07:00:00,5.291666666666667
2022-05-05 09:00:00,4.833333333333333
2022-05-05 11:00:00,6.083333333333333
2022-05-05 13:00:00,7.083333333333333
2022-05-05 15:00:00,5.208333333333333
2022-05-05 17:00:00,5.416666666666667
2022-05-05 19:00:00,6.708333333333333
2022-05-05 21:00:00,5.833333333333333
2022-05-05 23:00:00,4.125
2022-05-06 01:00:00,3.7916666666666665
2022-05-06 03:00:00,3.125
2022-05-06 05:00:00,6.125
2022-05-06 07:00:00,4.791666666666667
2022-05-06 09:00:00,5.25
2022-05-06 11:00:00,4.041666666666667
2022-05-06 13:00:00,4.333333333333333
2022-05-06 15:00:00,5.125
2022-05-06 17:00:00,5.166666666666667
2022-05-06 19:00:00,5.583333333333333
2022-05-06 21:00:00,3.5833333333333335
2022-05-06 23:00:00,3.4583333333333335
2022-05-07 01:00:00,3.7083333333333335
2022-05-07 03:00:00,5.5
2022-05-07 05:00:00,4.458333333333333
2022-05-07 07:00:00,5.166666666666667
2022-05-07 09:00:00,3.25
2022-05-07 11:00:00,3.75
2022-05-07 13:00:00,2.8333333333333335
2022-05-07 15:00:00,2.9166666666666665
2022-05-07 17:00:00,4.208333333333333
2022-05-07 19:00:00,4.083333333333333
2022-05-07 21:00:00,5.166666666666667
2022-05-07 23:00:00,4.416666666666667
2022-05-08 01:00:00,3.625
2022-05-08 03:00:00,5.375
2022-05-08 05:00:00,1.9166666666666667
2022-05-08 07:00:00,3.0833333333333335
2022-05-08 09:00:00,4.666666666666667
2022-05-08 11:00:00,4.875
2022-05-08 13:00:00,4.041666666666667
2022-05-08 15:00:00,3.5833333333333335
2022-05-08 17:00:00,3.4166666666666665
2022-05-08 19:00:00,4.125
2022-05-08 21:00:00,4.708333333333333
2022-05-08 23:00:00,4.041666666666667
2022-05-09 01:00:00,3.125
2022-05-09 03:00:00,3.652173913043478
2022-05-09 05:00:00,3.782608695652174
2022-05-09 07:00:00,3.6666666666666665
2022-05-09 09:00:00,2.4166666666666665
2022-05-09 11:00:00,5
2022-05-09 13:00:00,4.130434782608695
2022-05-09 15:00:00,4.25
2022-05-09 17:00:00,2.4166666666666665
2022-05-09 19:00:00,3.5
2022-05-09 21:00:00,2.739130434782609
2022-05-09 23:00:00,2.5
2022-05-10 01:00:00,1.375
2022-05-10 03:00:00,3.2916666666666665
2022-05-10 05:00:00,4.043478260869565
2022-05-10 07:00:00,3.75
2022-05-10 09:00:00,2.125
2022-05-10 11:00:00,2.9583333333333335
2022-05-10 13:00:00,2.125
2022-05-10 15:00:00,2.625
2022-05-10 17:00:00,3.8333333333333335
2022-05-10 19:00:00,3.5833333333333335
2022-05-10 21:00:00,2.5
2022-05-10 23:00:00,2.7916666666666665
2022-05-11 01:00:00,2.347826086956522
2022-05-11 03:00:00,2.5
2022-05-11 05:00:00,1.75
2022-05-11 07:00:00,1.7083333333333333
2022-05-11 09:00:00,3
2022-05-11 11:00:00,3.125
2022-05-11 13:00:00,0.9130434782608695
2022-05-11 15:00:00,1.7083333333333333
2022-05-11 17:00:00,1.25
2022-05-11 19:00:00,2.5833333333333335
2022-05-11 21:00:00,1.5714285714285714

